0,36883116883116884; 0,16538812785388127
0,4460111317254174; 0,1634398782343988
0,5014842300556586; 0,16246575342465752
0,5979591836734693; 0,15978691019786911
0,6582560296846011; 0,15832572298325723
0,7209647495361781; 0,15686453576864534
0,7860853432282003; 0,1556468797564688
0,8487940630797773; 0,15467275494672755
0,87291280148423; 0,15442922374429224
0,8922077922077921; 0,15394216133942162
0,9163265306122447; 0,15223744292237443
0,9283858998144711; 0,1515068493150685
0,9525046382189238; 0,1498021308980213
0,9838589981447124; 0,14785388127853882
1,0031539888682746; 0,14493150684931508
1,0393320964749537; 0,14225266362252664
1,0610389610389608; 0,13859969558599694
1,0923933209647494; 0,13445966514459665
1,123747680890538; 0,12983257229832573
1,1551020408163262; 0,1256925418569254
1,2202226345083487; 0,11424657534246575
1,2829313543599254; 0,10377473363774735
1,3504638218923932; 0,09159817351598173
1,4179962894248606; 0,07917808219178081
1,483116883116883; 0,06724505327245053
1,5458256029684598; 0,05531202435312024
1,6061224489795918; 0,04484018264840181
1,6784786641929497; 0,03120243531202435
1,7411873840445264; 0,01999999999999999
1,8087198515769942; 0,0066057838660578405
1,8231910946196659; 0,002952815829528166
